img, IoU_img, TP, FP, FN, TN, accuracy, precision, recall, F1, TPR, FPR
batch_6/000008.JPG,0,1,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,
batch_6/000007.JPG,0.077,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_6/000006.JPG,0.559,0,1,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000005.JPG,0.006,0,3,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000003.JPG,0,1,0,1,1,0.667,1.0,0.5,0.667,0.5,0.0,
batch_6/000002.JPG,0.511,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000001.JPG,0.463,2,4,3,2,0.364,0.333,0.4,0.364,0.4,0.667,
batch_7/000000.JPG,0.052,0,6,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000001.JPG,0.485,2,2,2,2,0.5,0.5,0.5,0.5,0.5,0.5,
batch_7/000002.JPG,0,2,6,1,8,0.588,0.25,0.667,0.364,0.667,0.429,
batch_7/000003.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000004.JPG,0.119,0,5,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000005.JPG,0,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_7/000006.JPG,0.948,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000008.JPG,0,1,4,0,2,0.429,0.2,1.0,0.333,1.0,0.667,
batch_7/000010.JPG,0.214,2,1,1,3,0.714,0.667,0.667,0.667,0.667,0.25,
batch_7/000011.JPG,0,1,3,0,4,0.625,0.25,1.0,0.4,1.0,0.429,
batch_7/000012.JPG,0.057,0,5,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000013.JPG,0.366,1,4,1,1,0.286,0.2,0.5,0.286,0.5,0.8,
batch_7/000014.JPG,0.002,0,5,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000015.JPG,0.096,0,24,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000016.JPG,0.647,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_7/000017.JPG,0.061,0,12,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000018.JPG,0,0,1,5,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000019.JPG,0.662,1,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,
batch_7/000020.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000021.JPG,0.467,0,3,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000022.JPG,0.165,3,3,10,2,0.278,0.5,0.231,0.316,0.231,0.6,
batch_7/000023.JPG,0.869,0,4,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000024.JPG,0.543,2,2,0,1,0.6,0.5,1.0,0.667,1.0,0.667,
batch_7/000025.JPG,0.823,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000029.JPG,0.23,1,1,2,6,0.7,0.5,0.333,0.4,0.333,0.143,
batch_7/000030.JPG,0.274,1,2,0,5,0.75,0.333,1.0,0.5,1.0,0.286,
batch_7/000031.JPG,0.587,1,4,1,1,0.286,0.2,0.5,0.286,0.5,0.8,
batch_7/000033.JPG,0.128,1,5,2,4,0.417,0.167,0.333,0.222,0.333,0.556,
batch_7/000034.JPG,0.001,0,6,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000035.JPG,0.893,0,2,5,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000036.JPG,0.463,4,5,4,5,0.5,0.444,0.5,0.471,0.5,0.5,
batch_7/000037.JPG,0.462,1,2,1,1,0.4,0.333,0.5,0.4,0.5,0.667,
batch_7/000038.JPG,0.929,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_7/000039.JPG,0.959,2,0,5,1,0.375,1.0,0.286,0.444,0.286,0.0,
batch_7/000042.JPG,0.433,0,5,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000043.JPG,0.463,1,1,10,1,0.154,0.5,0.091,0.154,0.091,0.5,
batch_7/000044.JPG,0.683,2,2,6,4,0.429,0.5,0.25,0.333,0.25,0.333,
batch_7/000045.JPG,0.149,0,11,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000047.JPG,0.123,1,3,4,5,0.462,0.25,0.2,0.222,0.2,0.375,
batch_7/000048.JPG,0.203,2,6,3,12,0.609,0.25,0.4,0.308,0.4,0.333,
batch_7/000049.JPG,0.677,17,4,7,4,0.656,0.81,0.708,0.756,0.708,0.5,
batch_7/000050.JPG,0.3,4,1,0,4,0.889,0.8,1.0,0.889,1.0,0.2,
batch_7/000051.JPG,0.743,6,1,3,5,0.733,0.857,0.667,0.75,0.667,0.167,
batch_7/000052.JPG,0.012,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000053.JPG,0.524,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,
batch_7/000054.JPG,0.051,1,5,1,22,0.793,0.167,0.5,0.25,0.5,0.185,
batch_7/000055.JPG,0.009,0,16,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000056.JPG,0,1,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,
batch_7/000057.JPG,0,1,9,0,10,0.55,0.1,1.0,0.182,1.0,0.474,
batch_7/000058.JPG,0.391,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,
batch_7/000060.JPG,0.2,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000062.JPG,0.254,6,4,6,5,0.524,0.6,0.5,0.545,0.5,0.444,
batch_7/000063.JPG,0,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000064.JPG,0.274,0,5,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000065.JPG,0.425,0,2,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000066.JPG,0.893,1,2,2,1,0.333,0.333,0.333,0.333,0.333,0.667,
batch_7/000067.JPG,0.064,0,6,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000068.JPG,0.86,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_7/000069.JPG,0,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000070.JPG,0.789,2,4,1,3,0.5,0.333,0.667,0.444,0.667,0.571,
batch_7/000071.JPG,0.153,1,3,0,1,0.4,0.25,1.0,0.4,1.0,0.75,
batch_7/000072.JPG,0.521,0,2,5,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000073.JPG,0.622,1,2,4,1,0.25,0.333,0.2,0.25,0.2,0.667,
batch_7/000075.JPG,0.355,1,1,1,2,0.6,0.5,0.5,0.5,0.5,0.333,
batch_7/000076.JPG,0,1,2,1,4,0.625,0.333,0.5,0.4,0.5,0.333,
batch_7/000077.JPG,0.916,0,2,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000078.JPG,0.708,11,11,9,5,0.444,0.5,0.55,0.524,0.55,0.688,
batch_7/000079.JPG,0.523,0,1,10,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000080.JPG,0.347,0,1,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000081.JPG,0.839,1,4,3,1,0.222,0.2,0.25,0.222,0.25,0.8,
batch_7/000082.JPG,0,0,10,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000083.JPG,0.319,0,2,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000084.JPG,0.261,1,4,5,1,0.182,0.2,0.167,0.182,0.167,0.8,
batch_7/000085.JPG,0.314,6,1,14,13,0.559,0.857,0.3,0.444,0.3,0.071,
batch_7/000086.JPG,0.005,0,0,4,0,0.0,0,0.0,0,0.0,0,
batch_7/000087.JPG,0.215,8,7,2,3,0.55,0.533,0.8,0.64,0.8,0.7,
batch_7/000088.JPG,0,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_7/000089.JPG,0.064,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000090.JPG,0.225,1,3,1,2,0.429,0.25,0.5,0.333,0.5,0.6,
batch_7/000091.JPG,0.342,1,0,1,1,0.667,1.0,0.5,0.667,0.5,0.0,
batch_7/000092.JPG,0.591,1,3,4,1,0.222,0.25,0.2,0.222,0.2,0.75,
batch_7/000093.JPG,0.156,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000094.JPG,0.768,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000095.JPG,0.26,1,2,0,2,0.6,0.333,1.0,0.5,1.0,0.5,
batch_7/000096.JPG,0.773,1,3,2,1,0.286,0.25,0.333,0.286,0.333,0.75,
batch_7/000097.JPG,0.321,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000098.JPG,0.282,0,12,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000100.JPG,0.397,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000101.JPG,0.785,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000102.JPG,0.374,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000103.JPG,0.63,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000104.JPG,0.456,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000106.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000107.JPG,0.124,1,0,0,6,1.0,1.0,1.0,1.0,1.0,0.0,
batch_7/000108.JPG,0,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000109.JPG,0,1,0,2,2,0.6,1.0,0.333,0.5,0.333,0.0,
batch_7/000110.JPG,0.035,2,0,0,2,1.0,1.0,1.0,1.0,1.0,0.0,
batch_7/000111.JPG,0,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000112.JPG,0.189,1,0,1,3,0.8,1.0,0.5,0.667,0.5,0.0,
batch_7/000113.JPG,0.139,1,3,1,2,0.429,0.25,0.5,0.333,0.5,0.6,
batch_7/000114.JPG,0.023,0,2,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000115.JPG,0.003,1,10,0,4,0.333,0.091,1.0,0.167,1.0,0.714,
batch_7/000117.JPG,0.169,1,6,0,1,0.25,0.143,1.0,0.25,1.0,0.857,
batch_7/000118.JPG,0,1,2,0,2,0.6,0.333,1.0,0.5,1.0,0.5,
batch_7/000119.JPG,0.005,1,3,0,1,0.4,0.25,1.0,0.4,1.0,0.75,
batch_7/000120.JPG,0,1,33,3,2,0.077,0.029,0.25,0.053,0.25,0.943,
batch_7/000121.JPG,0.068,0,6,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000122.JPG,0,1,2,6,1,0.2,0.333,0.143,0.2,0.143,0.667,
batch_7/000123.JPG,0,1,2,1,1,0.4,0.333,0.5,0.4,0.5,0.667,
batch_7/000124.JPG,0.179,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000125.JPG,0.209,4,0,1,3,0.875,1.0,0.8,0.889,0.8,0.0,
batch_7/000126.JPG,0.006,1,1,0,4,0.833,0.5,1.0,0.667,1.0,0.2,
batch_7/000127.JPG,0,1,0,2,2,0.6,1.0,0.333,0.5,0.333,0.0,
batch_7/000128.JPG,0.098,0,11,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000129.JPG,0.58,0,7,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000131.JPG,0.002,0,2,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000132.JPG,0.105,1,13,1,28,0.674,0.071,0.5,0.125,0.5,0.317,
batch_7/000133.JPG,0,1,0,0,3,1.0,1.0,1.0,1.0,1.0,0.0,
batch_7/000134.JPG,0.017,1,0,3,6,0.7,1.0,0.25,0.4,0.25,0.0,
batch_7/000135.JPG,0.409,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000136.JPG,0.052,1,3,2,47,0.906,0.25,0.333,0.286,0.333,0.06,
batch_7/000137.JPG,0,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000138.JPG,0.001,1,4,3,2,0.3,0.2,0.25,0.222,0.25,0.667,
batch_7/000139.JPG,0,0,7,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000140.JPG,0.004,1,3,1,8,0.692,0.25,0.5,0.333,0.5,0.273,
batch_7/000141.JPG,0.416,0,9,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_7/000142.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000000.jpg,0.348,2,1,1,1,0.6,0.667,0.667,0.667,0.667,0.5,
batch_8/000001.jpg,0.104,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000002.jpg,0.515,2,1,0,1,0.75,0.667,1.0,0.8,1.0,0.5,
batch_8/000003.jpg,0.274,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000004.jpg,0.004,1,3,1,1,0.333,0.25,0.5,0.333,0.5,0.75,
batch_8/000005.jpg,0.051,1,2,1,4,0.625,0.333,0.5,0.4,0.5,0.333,
batch_8/000006.jpg,0.564,1,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,
batch_8/000007.jpg,0.571,1,7,6,3,0.235,0.125,0.143,0.133,0.143,0.7,
batch_8/000008.jpg,0.466,0,1,7,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000009.jpg,0,1,0,1,1,0.667,1.0,0.5,0.667,0.5,0.0,
batch_8/000010.jpg,0.117,0,2,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000011.jpg,0.287,1,0,2,4,0.714,1.0,0.333,0.5,0.333,0.0,
batch_8/000012.jpg,0.026,2,0,1,2,0.8,1.0,0.667,0.8,0.667,0.0,
batch_8/000013.jpg,0.126,2,12,1,1,0.188,0.143,0.667,0.235,0.667,0.923,
batch_8/000014.jpg,0.528,19,9,6,2,0.583,0.679,0.76,0.717,0.76,0.818,
batch_8/000015.jpg,0.173,1,5,2,5,0.462,0.167,0.333,0.222,0.333,0.5,
batch_8/000016.jpg,0.001,2,3,2,2,0.444,0.4,0.5,0.444,0.5,0.6,
batch_8/000017.jpg,0.208,2,0,0,12,1.0,1.0,1.0,1.0,1.0,0.0,
batch_8/000018.jpg,0.149,1,2,0,2,0.6,0.333,1.0,0.5,1.0,0.5,
batch_8/000019.jpg,0.91,1,0,2,1,0.5,1.0,0.333,0.5,0.333,0.0,
batch_8/000020.jpg,0.192,1,3,1,1,0.333,0.25,0.5,0.333,0.5,0.75,
batch_8/000021.jpg,0.201,53,2,1,5,0.951,0.964,0.981,0.972,0.981,0.286,
batch_8/000022.jpg,0.003,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000023.jpg,0.43,14,4,3,3,0.708,0.778,0.824,0.8,0.824,0.571,
batch_8/000024.jpg,0,1,0,1,1,0.667,1.0,0.5,0.667,0.5,0.0,
batch_8/000025.jpg,0.387,0,2,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000026.jpg,0,2,0,1,1,0.75,1.0,0.667,0.8,0.667,0.0,
batch_8/000027.jpg,0.295,0,2,5,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000028.jpg,0.512,4,5,9,1,0.263,0.444,0.308,0.364,0.308,0.833,
batch_8/000029.jpg,0.894,0,1,8,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000030.jpg,0.183,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,
batch_8/000031.jpg,0.09,2,3,8,1,0.214,0.4,0.2,0.267,0.2,0.75,
batch_8/000032.jpg,0.814,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000033.jpg,0.845,0,0,6,0,0.0,0,0.0,0,0.0,0,
batch_8/000034.jpg,0.149,2,2,7,1,0.25,0.5,0.222,0.308,0.222,0.667,
batch_8/000035.jpg,0.61,1,1,9,13,0.583,0.5,0.1,0.167,0.1,0.071,
batch_8/000036.jpg,0.605,4,6,1,3,0.5,0.4,0.8,0.533,0.8,0.667,
batch_8/000037.jpg,0,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000038.jpg,0.51,3,5,0,1,0.444,0.375,1.0,0.545,1.0,0.833,
batch_8/000039.jpg,0.868,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000040.jpg,0.241,2,0,2,1,0.6,1.0,0.5,0.667,0.5,0.0,
batch_8/000041.jpg,0.884,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000042.jpg,0,0,1,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000043.jpg,0.851,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_8/000044.jpg,0.898,3,1,4,1,0.444,0.75,0.429,0.545,0.429,0.5,
batch_8/000045.jpg,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000046.jpg,0.875,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_8/000047.jpg,0.741,2,0,1,2,0.8,1.0,0.667,0.8,0.667,0.0,
batch_8/000048.jpg,0.911,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_8/000049.jpg,0.597,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000050.jpg,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000051.jpg,0.488,4,1,4,3,0.583,0.8,0.5,0.615,0.5,0.25,
batch_8/000052.jpg,0.882,0,2,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000053.jpg,0.032,0,2,22,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000054.jpg,0.679,1,8,5,1,0.133,0.111,0.167,0.133,0.167,0.889,
batch_8/000055.jpg,0.362,5,4,1,1,0.545,0.556,0.833,0.667,0.833,0.8,
batch_8/000056.jpg,0,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000057.jpg,0.016,1,0,1,1,0.667,1.0,0.5,0.667,0.5,0.0,
batch_8/000058.jpg,0,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000059.jpg,0.75,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_8/000060.jpg,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000061.jpg,0.887,0,1,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000062.jpg,0.173,1,3,0,1,0.4,0.25,1.0,0.4,1.0,0.75,
batch_8/000063.jpg,0,1,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,
batch_8/000064.jpg,0.013,0,7,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000065.jpg,0.325,27,1,1,4,0.939,0.964,0.964,0.964,0.964,0.2,
batch_8/000066.jpg,0.55,2,5,2,4,0.462,0.286,0.5,0.364,0.5,0.556,
batch_8/000067.jpg,0.406,0,5,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000068.jpg,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000069.jpg,0.975,0,0,3,0,0.0,0,0.0,0,0.0,0,
batch_8/000070.jpg,0.592,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000071.jpg,0,1,0,1,1,0.667,1.0,0.5,0.667,0.5,0.0,
batch_8/000072.jpg,0.322,2,4,1,3,0.5,0.333,0.667,0.444,0.667,0.571,
batch_8/000073.jpg,0.301,4,2,10,2,0.333,0.667,0.286,0.4,0.286,0.5,
batch_8/000074.jpg,0.533,0,1,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000075.jpg,0.345,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000076.jpg,0.94,0,0,3,0,0.0,0,0.0,0,0.0,0,
batch_8/000077.jpg,0.197,0,1,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000078.jpg,0.249,1,3,0,1,0.4,0.25,1.0,0.4,1.0,0.75,
batch_8/000079.jpg,0.002,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,
batch_8/000080.jpg,0.862,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000081.jpg,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000082.jpg,0.188,0,10,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000083.jpg,0.15,0,18,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000084.jpg,0.011,2,1,1,3,0.714,0.667,0.667,0.667,0.667,0.25,
batch_8/000085.jpg,0.38,1,0,1,1,0.667,1.0,0.5,0.667,0.5,0.0,
batch_8/000086.jpg,0.138,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000087.jpg,0.167,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000088.jpg,0.814,1,0,1,4,0.833,1.0,0.5,0.667,0.5,0.0,
batch_8/000089.jpg,0.361,1,0,2,2,0.6,1.0,0.333,0.5,0.333,0.0,
batch_8/000090.jpg,0.485,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000091.jpg,0.38,0,2,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000092.jpg,0.218,0,7,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000093.jpg,0.219,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000094.jpg,0,2,3,0,2,0.571,0.4,1.0,0.571,1.0,0.6,
batch_8/000095.jpg,0.373,1,0,1,1,0.667,1.0,0.5,0.667,0.5,0.0,
batch_8/000096.jpg,0.257,0,6,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_8/000097.jpg,0.491,2,8,0,2,0.333,0.2,1.0,0.333,1.0,0.8,
batch_8/000098.jpg,0,0,0,3,0,0.0,0,0.0,0,0.0,0,
batch_8/000099.jpg,0.926,1,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,
batch_9/000000.jpg,0.076,0,17,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000001.jpg,0.629,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,
batch_9/000002.jpg,0,2,16,1,3,0.227,0.111,0.667,0.19,0.667,0.842,
batch_9/000003.jpg,0.742,1,0,2,1,0.5,1.0,0.333,0.5,0.333,0.0,
batch_9/000004.jpg,0.346,0,0,3,0,0.0,0,0.0,0,0.0,0,
batch_9/000005.jpg,0.177,0,10,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000006.jpg,0,2,1,1,1,0.6,0.667,0.667,0.667,0.667,0.5,
batch_9/000007.jpg,0.929,0,2,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000008.jpg,0.519,8,4,5,2,0.526,0.667,0.615,0.64,0.615,0.667,
batch_9/000009.jpg,0.235,1,0,1,3,0.8,1.0,0.5,0.667,0.5,0.0,
batch_9/000010.jpg,0,1,6,1,17,0.72,0.143,0.5,0.222,0.5,0.261,
batch_9/000011.jpg,0.586,0,2,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000012.jpg,0.087,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000013.jpg,0.408,1,0,1,2,0.75,1.0,0.5,0.667,0.5,0.0,
batch_9/000014.jpg,0.333,0,6,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000015.jpg,0.075,1,0,0,8,1.0,1.0,1.0,1.0,1.0,0.0,
batch_9/000016.jpg,0.089,2,2,0,3,0.714,0.5,1.0,0.667,1.0,0.4,
batch_9/000017.jpg,0.201,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_9/000018.jpg,0.064,0,33,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000019.jpg,0,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000020.jpg,0.05,1,2,1,7,0.727,0.333,0.5,0.4,0.5,0.222,
batch_9/000021.jpg,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000022.jpg,0.179,0,0,3,0,0.0,0,0.0,0,0.0,0,
batch_9/000023.jpg,0.375,0,2,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000024.jpg,0.3,0,7,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000025.jpg,0.466,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000026.jpg,0.439,1,1,1,2,0.6,0.5,0.5,0.5,0.5,0.333,
batch_9/000027.jpg,0.449,2,2,2,11,0.765,0.5,0.5,0.5,0.5,0.154,
batch_9/000028.jpg,0.06,5,2,4,2,0.538,0.714,0.556,0.625,0.556,0.5,
batch_9/000029.jpg,0.32,3,2,4,1,0.4,0.6,0.429,0.5,0.429,0.667,
batch_9/000030.jpg,0.045,0,10,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000031.jpg,0.128,1,2,1,9,0.769,0.333,0.5,0.4,0.5,0.182,
batch_9/000032.jpg,0.706,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000033.jpg,0.368,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000034.jpg,0.85,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000035.jpg,0.028,0,4,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000036.jpg,0.447,0,4,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000037.jpg,0,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_9/000038.jpg,0,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000039.jpg,0,0,1,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000040.jpg,0.367,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_9/000041.jpg,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000042.jpg,0.154,0,5,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000043.jpg,0.929,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000044.jpg,0.048,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000045.jpg,0.043,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_9/000046.jpg,0.019,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_9/000047.jpg,0,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000048.jpg,0.776,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,
batch_9/000049.jpg,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000050.jpg,0.438,3,1,1,7,0.833,0.75,0.75,0.75,0.75,0.125,
batch_9/000051.jpg,0.302,2,2,2,2,0.5,0.5,0.5,0.5,0.5,0.5,
batch_9/000052.jpg,0.275,1,5,1,6,0.538,0.167,0.5,0.25,0.5,0.455,
batch_9/000053.jpg,0.213,2,0,10,3,0.333,1.0,0.167,0.286,0.167,0.0,
batch_9/000054.jpg,0,1,0,8,1,0.2,1.0,0.111,0.2,0.111,0.0,
batch_9/000055.jpg,0.227,2,6,0,2,0.4,0.25,1.0,0.4,1.0,0.75,
batch_9/000056.jpg,0.466,2,0,2,2,0.667,1.0,0.5,0.667,0.5,0.0,
batch_9/000057.jpg,0.211,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_9/000058.jpg,0.027,1,14,1,1,0.118,0.067,0.5,0.118,0.5,0.933,
batch_9/000059.jpg,0.002,1,0,1,3,0.8,1.0,0.5,0.667,0.5,0.0,
batch_9/000060.jpg,0.274,1,1,2,4,0.625,0.5,0.333,0.4,0.333,0.2,
